,max amp,std,kurtosis,skewness,power,rise time,fall time,peak entropy,distance,grid_x,grid_y,angle,real_x,real_y,plateau_sizes 1,plateau_sizes 2,left_edges 1,left_edges 2,right_edges 1,right_edges 2,peak_heights 1,peak_heights 2,left_thresholds 1,left_thresholds 2,right_thresholds 1,right_thresholds 2,prominences 1,prominences 2,left_bases 1,left_bases 2,right_bases 1,right_bases 2,widths 1,widths 2,width_heights 1,width_heights 2,left_ips 1,left_ips 2,right_ips 1,right_ips 2,label
big_box_sensor_50cm_7_16 7_1_filtered.csv,0.24301896572101436,0.10066653646984602,0.14003400766382806,0.718024944048391,0.18299795564305535,0.0681818181818182,0.0847457627118644,0.3358717952997958,0.36057692307692313,0.6842105263157894,0.3529411764705882,0.6906812531250043,0.6842105263157894,0.35294117647058826,0.0,1.0,0.5944055944055944,0.9597989949748744,0.5944055944055944,0.9597989949748744,0.24301896572101436,0.16492627980163432,0.16319187609092198,0.3704023154397034,0.25138402182104447,0.05841904315213164,0.2423132024656695,0.12797088812149976,0.03529411764705882,0.9322033898305084,0.6874999999999999,1.0,0.3730075220975005,0.22503003410898534,0.053428610642995505,0.08093573494097925,0.6462487440257779,0.9146832456600547,0.7293038279185917,1.0,1.0
big_box_sensor_50cm_7_16 6_filtered.csv,0.08234304077225332,0.026337788310539956,0.2594815746527467,0.5654267756452381,0.09302788509826912,0.13636363636363638,0.0847457627118644,0.3515945026385039,0.3910256410256411,0.6842105263157894,0.2941176470588235,0.7095915276919044,0.6842105263157894,0.29411764705882354,0.0,1.0,0.5944055944055944,0.3165829145728643,0.5944055944055944,0.3165829145728643,0.08234304077225332,0.060109683659489425,0.062031958417301435,0.03631479237937918,0.04283442424319177,0.05892611411107066,0.06556359571608578,0.04127662591984637,0.5294117647058824,0.2542372881355932,0.9285714285714285,0.375,0.2528975483911311,0.29426932150014584,0.13447995512067346,0.03348863547756328,0.42367911354666493,0.2575172471253042,0.3949549905227975,0.375,1.0
big_box_sensor_50cm_7_16 6_2_filtered.csv,0.21629474354485287,0.09654990620226028,0.14635084810396665,0.7087847900932988,0.17519888537059844,0.0681818181818182,0.05084745762711865,0.3482085743239893,0.31971153846153855,0.6842105263157894,0.2941176470588235,0.7095915276919044,0.6842105263157894,0.29411764705882354,0.0,1.0,0.5944055944055944,0.6231155778894473,0.5944055944055944,0.6231155778894473,0.21629474354485287,0.0985469561931024,0.033648144438465935,0.0662729365464426,0.3999803523267373,0.18142943369531164,0.21516037553923184,0.032388733521108826,0.12941176470588234,0.6610169491525424,0.7499999999999999,0.86,0.5277338089820176,0.15672177656820482,0.05227814495541401,0.08115011017395234,0.47455106152937737,0.588709975556448,0.7834430623348783,0.6484331848725959,1.0
big_box_sensor_50cm_7_16 6_1_filtered.csv,0.15850178028562834,0.056951509620656496,0.20468657492680584,0.6298640544148479,0.12189145432895701,0.09090909090909091,0.0847457627118644,0.0,0.30048076923076916,0.6842105263157894,0.2941176470588235,0.7095915276919044,0.6842105263157894,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.15850178028562834,0.0,0.10272333738767919,0.0,0.1882262299825385,0.0,0.1415590535821843,0.0,0.7529411764705882,0.0,0.6160714285714285,0.0,0.28581170948097473,0.0,0.1467838068698752,0.0,0.7048290788796829,0.0,0.6674304171571273,0.0,1.0
big_box_sensor_50cm_7_16 5_filtered.csv,0.19369556842183602,0.0650468859013536,0.1760037988809787,0.667442151257762,0.14478716530346833,0.0681818181818182,0.016949152542372878,0.33631389652572513,0.24919871794871792,0.6842105263157894,0.23529411764705882,0.7331506913135517,0.6842105263157894,0.23529411764705882,0.0,1.0,0.5944055944055944,0.6231155778894473,0.5944055944055944,0.6231155778894473,0.19369556842183602,0.1374463535422755,0.21727138352102895,0.37231162184920064,0.2076540337747479,0.06252888336629372,0.19537577300409248,0.17213383218134,0.5647058823529412,0.6497175141242938,0.7946428571428571,0.885,0.570827991644979,0.5067560681062416,0.03059826017513088,0.018734631353949805,0.4519243877831093,0.5786465571708678,0.819218166669273,0.7801096666805815,1.0
big_box_sensor_50cm_7_16 5_2_filtered.csv,0.1687960950766144,0.04059181561723846,0.23001135942173198,0.5985934159470597,0.10586844824047187,0.09090909090909091,0.0847457627118644,0.0,0.2564102564102564,0.6842105263157894,0.23529411764705882,0.7331506913135517,0.6842105263157894,0.23529411764705882,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.1687960950766144,0.0,0.049472463212922514,0.0,0.2875773820099374,0.0,0.17395787821858338,0.0,0.22352941176470587,0.0,0.7053571428571427,0.0,0.6814267963914362,0.0,0.004231519630354013,0.0,0.17888673683081407,0.0,0.7344444507015744,0.0,1.0
big_box_sensor_50cm_7_16 5_1_filtered.csv,0.1665989705138879,0.030684428018069136,0.2696855884429925,0.5527925056439248,0.08668009234077328,0.0681818181818182,0.05084745762711865,0.0,0.2580128205128205,0.6842105263157894,0.23529411764705882,0.7331506913135517,0.6842105263157894,0.23529411764705882,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.1665989705138879,0.0,0.25121724002519674,0.0,0.04810686426191275,0.0,0.1705876430476424,0.0,0.5764705882352941,0.0,0.4999999999999999,0.0,0.35162137622539075,0.0,0.011553299326033524,0.0,0.46133947919525736,0.0,0.550429132052298,0.0,1.0
big_box_sensor_50cm_7_16 4_filtered.csv,0.12295344391347815,0.036019126015873475,0.25700333966010025,0.5674016374472319,0.09281529301705285,0.09090909090909091,0.0847457627118644,0.0,0.22195512820512828,0.6842105263157894,0.1764705882352941,0.7631637994232665,0.6842105263157894,0.1764705882352941,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.12295344391347815,0.0,0.1123077804970871,0.0,0.18713956777322496,0.0,0.11679895498017545,0.0,0.6352941176470588,0.0,0.3928571428571429,0.0,0.12197120164837882,0.0,0.07122255600114274,0.0,0.721051245650628,0.0,0.4740760085275615,0.0,1.0
big_box_sensor_50cm_7_16 4_1_filtered.csv,0.788335304276329,0.3632814409963299,0.03148162123361684,0.9151733202518906,0.535960187541358,0.09090909090909091,0.1016949152542373,0.22191648801307232,0.21474358974358973,0.6842105263157894,0.1764705882352941,0.7631637994232665,0.6842105263157894,0.1764705882352941,0.0,1.0,0.5944055944055944,0.19095477386934673,0.5944055944055944,0.19095477386934673,0.788335304276329,0.09717032472531136,0.3116784855996735,0.0986988222768835,0.24003953942100997,0.14421516845419105,0.8073955505485461,0.13394247350423383,0.08235294117647059,0.03954802259887005,0.8482142857142857,0.365,0.858203651283268,0.7873513522400122,0.005077442073359379,0.004132447326922309,0.06590563988503677,0.04661305964041288,0.8646335512797003,0.365,1.0
big_box_sensor_50cm_7_16 3_filtered.csv,0.43606774867621667,0.15371667378660994,0.08531577946958682,0.806211448004297,0.28389660108581743,0.09090909090909091,0.1694915254237288,0.0,0.16346153846153852,0.6842105263157894,0.1176470588235294,0.8023797097104102,0.6842105263157894,0.11764705882352944,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.43606774867621667,0.0,0.05503380948742485,0.0,0.5585893469073462,0.0,0.4463351047899657,0.0,0.44705882352941173,0.0,0.7589285714285713,0.0,0.6072338220364848,0.0,0.010399062833757806,0.0,0.36188303693417134,0.0,0.7911772386800608,0.0,1.0
big_box_sensor_50cm_7_16 3_2_filtered.csv,0.22120535261670674,0.05931329574984241,0.17650086967724773,0.6665754605550093,0.14381873842739704,0.09090909090909091,0.11864406779661016,0.0,0.15464743589743593,0.6842105263157894,0.1176470588235294,0.8023797097104102,0.6842105263157894,0.11764705882352944,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.22120535261670674,0.0,0.17901955570230144,0.0,0.1298075594818956,0.0,0.22589638378189736,0.0,0.0,0.0,0.9374999999999999,0.0,0.9653834133529264,0.0,0.015034399267419186,0.0,0.00019730637364903306,0.0,0.9458607655837195,0.0,1.0
big_box_sensor_50cm_7_16 3_1_filtered.csv,0.5192603683780603,0.1460834927787709,0.0875194715997415,0.8022965624700484,0.27801046081563996,0.09090909090909091,0.0847457627118644,0.0,0.1754807692307693,0.6842105263157894,0.1176470588235294,0.8023797097104102,0.6842105263157894,0.11764705882352944,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.5192603683780603,0.0,0.449803978466259,0.0,0.21305241492182692,0.0,0.5297255507965433,0.0,0.12941176470588234,0.0,0.8124999999999999,0.0,0.5638776082591246,0.0,0.021387376211628055,0.0,0.1035660055336292,0.0,0.5242859214179216,0.0,1.0
big_box_sensor_50cm_7_16 2_filtered.csv,0.18410535194093441,0.044204116675477724,0.17055748104812987,0.6753661047572416,0.15168472547025103,0.1590909090909091,0.1016949152542373,0.3203784798197688,0.07211538461538461,0.6842105263157894,0.058823529411764705,0.8550349074034758,0.6842105263157894,0.05882352941176472,0.0,1.0,0.24475524475524474,0.46733668341708545,0.24475524475524474,0.46733668341708545,0.18410535194093441,0.061428431851250916,0.3729739085608651,0.30005607639343423,0.02032135041495359,0.004613029483101579,0.18893328850469832,0.06216765732319138,0.15294117647058825,0.480225988700565,0.4464285714285713,0.6900000000000001,0.5469546944089199,0.20875381566333467,0.00866680983040945,0.019355835043908382,0.12492166169222738,0.4276952813871631,0.520481066598659,0.5094931679042656,1.0
big_box_sensor_50cm_7_16 2_1_filtered.csv,0.03550366405062744,0.0101590124316889,0.44257677661620826,0.38586703113445864,0.04563915719447955,0.0,0.15254237288135591,0.0,0.06410256410256404,0.6842105263157894,0.058823529411764705,0.8550349074034758,0.6842105263157894,0.05882352941176472,0.0,0.0,0.24475524475524474,0.0,0.24475524475524474,0.0,0.03550366405062744,0.0,0.0927648663130478,0.0,0.07408902247295132,0.0,0.03335855077916442,0.0,0.058823529411764705,0.0,0.0,0.0,0.2839962154160505,0.0,0.03218449870648381,0.0,0.04707545706074058,0.0,0.12481806326030775,0.0,1.0
big_box_sensor_50cm_7_16 1_filtered.csv,0.05419388391578599,0.0244642094633742,0.27014927420737705,0.5537679985206401,0.08936423420087411,0.0681818181818182,0.22033898305084743,0.32786779493374,0.0657051282051282,0.6842105263157894,0.0,0.9275174537017379,0.6842105263157894,0.0,0.0,1.0,0.24475524475524474,0.5175879396984925,0.24475524475524474,0.5175879396984925,0.05419388391578599,0.06511174036419744,0.11345827873204548,0.20912852365607773,0.05760781233929124,0.011297140885573027,0.04963262213640408,0.06440824508369386,0.0,0.480225988700565,0.4642857142857143,0.7000000000000001,0.6235631023151011,0.3281837110602211,0.05069066767984724,0.021622666885991706,1.9487196704327197e-17,0.427695281387164,0.5145016165591618,0.5578324529731065,1.0
big_box_sensor_50cm_7_16 1_2_filtered.csv,0.09902206285273704,0.015872572002352515,0.3259813119100064,0.4946312637620017,0.07051834984115632,0.11363636363636362,0.15254237288135591,0.0,0.07371794871794873,0.6842105263157894,0.0,0.9275174537017379,0.6842105263157894,0.0,0.0,0.0,0.24475524475524474,0.0,0.24475524475524474,0.0,0.09902206285273704,0.0,0.029110810459971166,0.0,0.04684470934169234,0.0,0.0933555395779237,0.0,0.18823529411764706,0.0,0.8303571428571427,0.0,0.313696051558034,0.0,0.06451029074618854,0.0,0.1506414625943699,0.0,0.2473595423126529,0.0,1.0
big_box_sensor_50cm_7_16 1_1_filtered.csv,0.12768851493358893,0.02421304481539909,0.2491260346046629,0.5776329335663994,0.09944545426520535,0.22727272727272727,0.033898305084745756,0.0,0.07451923076923075,0.6842105263157894,0.0,0.9275174537017379,0.6842105263157894,0.0,0.0,0.0,0.24475524475524474,0.0,0.24475524475524474,0.0,0.12768851493358893,0.0,0.11711943121373834,0.0,0.17046229699272486,0.0,0.13049705593231545,0.0,0.1764705882352941,0.0,0.4999999999999999,0.0,0.5731136809484667,0.0,0.013502629841022911,0.0,0.14122637118222164,0.0,0.5668736824561122,0.0,1.0
big_box_sensor_50cm_7_16 17_filtered.csv,0.01686878705499939,0.012136610393482182,0.48907902035939405,0.3428143780601287,0.03317667032744719,0.1590909090909091,0.0847457627118644,0.0,0.9086538461538461,0.6842105263157894,0.9411764705882353,0.6063215270532046,0.6842105263157894,0.9411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.01686878705499939,0.0,0.22223104732020252,0.0,0.09114551697378642,0.0,0.013962110392243161,0.0,0.8,0.0,0.7946428571428571,0.0,0.43133389446404274,0.0,0.03439801021522786,0.0,0.669661738900508,0.0,0.8221139440607927,0.0,1.0
big_box_sensor_50cm_7_16 17_1_filtered.csv,0.43393715990306225,0.18668644836482867,0.0773604669276512,0.8205745832058751,0.3065966958667194,0.09090909090909091,0.0847457627118644,0.3395454488086096,0.9222756410256411,0.6842105263157894,0.9411764705882353,0.6063215270532046,0.6842105263157894,0.9411764705882353,0.0,1.0,0.5944055944055944,0.7688442211055276,0.5944055944055944,0.7688442211055276,0.43393715990306225,0.1534151806659695,0.16033828098612068,0.3156535955619465,0.5161995132555918,0.09527903938230238,0.4437164053443024,0.1499498355492337,0.2588235294117647,0.7288135593220338,0.9999999999999999,1.0,0.6310194010143768,0.5160243309078278,0.013266007712595158,0.052291799622078985,0.5795645035422639,0.6490904858699299,1.0,0.8538609987584498,1.0
big_box_sensor_50cm_7_16 16_filtered.csv,0.05622341860712293,0.03764345500101652,0.2821226182000204,0.5390466016755617,0.08154985398734224,0.09090909090909091,0.05084745762711865,0.607105944139775,0.8589743589743594,0.6842105263157894,0.8823529411764706,0.6106873249183323,0.6842105263157894,0.8823529411764706,0.0,1.0,0.5944055944055944,0.7638190954773869,0.5944055944055944,0.7638190954773869,0.05622341860712293,0.07654834723380781,0.03145696050504259,0.29771915681124683,0.4670394115395895,0.22291685040807824,0.05599040910446774,0.07594585851594764,0.7764705882352941,0.7796610169491526,0.4464285714285713,1.0,0.19021231002014533,0.7367207365794575,0.02277974890447725,0.025253535372661673,0.6727482622770127,0.7062628453649291,0.520481066598659,1.0,1.0
big_box_sensor_50cm_7_16 16_1_filtered.csv,0.5324703150085734,0.3380879890200415,0.024500616342912403,0.93203717029473,0.5997813907156928,0.13636363636363638,0.0847457627118644,0.12203613344676704,0.904647435897436,0.6842105263157894,0.8823529411764706,0.6106873249183323,0.6842105263157894,0.8823529411764706,0.0,1.0,0.5944055944055944,0.2663316582914573,0.5944055944055944,0.2663316582914573,0.5324703150085734,0.5765112886694091,0.09943722657740962,0.2924859295271564,0.606448286275059,0.1555063748155268,0.5444825112904619,0.5699510369169741,0.1411764705882353,0.06779661016949153,0.6249999999999999,0.385,0.6463251016461888,0.5219406865022289,0.01325387998752447,0.19169757316268277,0.11298109694577757,0.17484621323263538,0.636025378641754,0.385,1.0
big_box_sensor_50cm_7_16 15_filtered.csv,0.26328576304523355,0.12166758317893715,0.07695043083882291,0.8214136849826044,0.30842414278157665,0.11363636363636362,0.06779661016949151,0.06566656955655667,0.8549679487179488,0.6842105263157894,0.8235294117647058,0.6155520424895122,0.6842105263157894,0.8235294117647058,0.0,1.0,0.5944055944055944,0.22613065326633167,0.5944055944055944,0.22613065326633167,0.26328576304523355,0.3379548878064918,0.014985974375555607,0.06545407610949158,0.3930977479743857,0.3209262095322155,0.2653175301110533,0.39063583421371234,0.0,0.0,0.7321428571428571,0.37,0.6650146447113072,0.6153058679654375,0.038577093697665474,0.07032337721244951,0.0,0.12172184572428602,0.5667916151104948,0.3699999999999999,1.0
big_box_sensor_50cm_7_16 14_filtered.csv,0.041413377339491825,0.037213659643916056,0.286446851227455,0.5340950725755377,0.07956478730826777,0.11363636363636362,0.3050847457627119,0.30325811376528977,0.7483974358974359,0.6842105263157894,0.7647058823529411,0.6210053312654882,0.6842105263157894,0.7647058823529411,0.0,1.0,0.5944055944055944,0.8190954773869347,0.5944055944055944,0.8190954773869347,0.041413377339491825,0.0651410627600005,0.05182284527215489,0.019388073521721366,0.025056174735745687,0.0060773671832608026,0.031031084240823063,0.05326195527817391,0.5882352941176471,0.768361581920904,0.8303571428571427,0.905,0.4157127995274769,0.5100480041150257,0.08674449326725152,0.029945887433741755,0.7313104269660551,0.684312450219461,0.8530506494415244,0.8864420787423033,1.0
big_box_sensor_50cm_7_16 14_1_filtered.csv,0.35022537266920484,0.108938522235348,0.09247273673733869,0.7938045865079086,0.26651876096708904,0.09090909090909091,0.06779661016949151,0.3462936060406718,0.8012820512820514,0.6842105263157894,0.7647058823529411,0.6210053312654882,0.6842105263157894,0.7647058823529411,0.0,1.0,0.5944055944055944,0.1658291457286432,0.5944055944055944,0.1658291457286432,0.35022537266920484,0.2007873361946379,0.5498099968480181,0.12280094786257725,0.1033775516508265,0.15398011334631365,0.3554175166195127,0.22525229756992968,0.07058823529411765,0.03389830508474576,0.6607142857142857,0.37,0.6192966022140822,0.7209401674262466,0.030809247121976087,0.046864842276968056,0.05649054847288866,0.07869518357814818,0.5555246002560628,0.37,1.0
big_box_sensor_50cm_7_16 13_filtered.csv,0.03690785753686028,0.015004133787676415,0.44842557678719924,0.37773676526780164,0.03947239337994709,0.11363636363636362,0.05084745762711865,0.0,0.6899038461538461,0.6842105263157894,0.7058823529411764,0.6271593803504071,0.6842105263157894,0.7058823529411764,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.03690785753686028,0.0,0.06652015913303792,0.0,0.08316855193920071,0.0,0.03751228155894568,0.0,0.8,0.0,0.9642857142857143,0.0,0.5512283919415017,0.0,0.014470951339892514,0.0,0.6644341179870553,0.0,0.9690632946192683,0.0,1.0
big_box_sensor_50cm_7_16 13_1_filtered.csv,0.3318446114259016,0.14113443026291894,0.0743941341658183,0.8261240564811854,0.3163394525580187,0.13636363636363638,0.06779661016949151,0.3516305569189355,0.7371794871794871,0.6842105263157894,0.7058823529411764,0.6271593803504071,0.6842105263157894,0.7058823529411764,0.0,1.0,0.5944055944055944,0.22110552763819097,0.5944055944055944,0.22110552763819097,0.3318446114259016,0.15880269512216616,0.16992141109601128,0.0008351543960314317,0.3216265240791184,0.007120944589531201,0.3190975280916435,0.1142295978212692,0.0,0.0,0.9107142857142857,0.37,0.7108738394943581,0.6444867805736018,0.1450198784501016,0.08461833436729184,5.407167058850474e-17,0.10983595947033052,0.6246417478233011,0.37,1.0
big_box_sensor_50cm_7_16 12_filtered.csv,0.2877772264609775,0.14913576950690086,0.09981158994098008,0.7812248450770973,0.24949144971007825,0.11363636363636362,0.0847457627118644,0.34543494008980313,0.6426282051282052,0.6842105263157894,0.6470588235294117,0.6341563507628761,0.6842105263157894,0.6470588235294117,0.0,1.0,0.5944055944055944,0.8090452261306533,0.5944055944055944,0.8090452261306533,0.2877772264609775,0.17213998081304357,0.004388680059389848,0.09675716943210724,0.3972389746119696,0.02483148012711145,0.2899882543276079,0.22617602864213368,0.1411764705882353,0.7796610169491526,0.9999999999999999,1.0,0.6567911045551569,0.7332669034333057,0.041023205466509394,0.015583316229654632,0.5399885367946786,0.6943758686050413,1.0,0.9867899934837603,1.0
big_box_sensor_50cm_7_16 11_filtered.csv,0.46247732195247326,0.38216885903858,0.03977501383643737,0.8962002506048505,0.47496248647555644,0.13636363636363638,0.11864406779661016,0.20802569917608077,0.5873397435897436,0.6842105263157894,0.5882352941176471,0.6421788971720438,0.6842105263157894,0.588235294117647,0.0,1.0,0.5944055944055944,0.8291457286432161,0.5944055944055944,0.8291457286432161,0.46247732195247326,0.4404478410380752,0.3511174463210025,0.26694645004436546,0.09892536190931295,0.4042880686510846,0.47090703570431486,0.614265234237304,0.6,0.7853107344632768,0.9821428571428571,0.99,0.5659738102921481,0.5914782743625445,0.026273910836495554,0.013420645432594849,0.6606206992581402,0.6994075777978315,0.9845316473096182,0.9344010044254125,1.0
big_box_sensor_50cm_7_16 11_1_filtered.csv,0.4962364532403545,0.25924656995014067,0.058003339559277646,0.8577049112520978,0.37719592805384683,0.09090909090909091,0.1016949152542373,0.35104832705912237,0.5825320512820513,0.6842105263157894,0.5882352941176471,0.6421788971720438,0.6842105263157894,0.588235294117647,0.0,1.0,0.5944055944055944,0.8542713567839196,0.5944055944055944,0.8542713567839196,0.4962364532403545,0.24522496152710635,0.07359011432636989,0.12452749600761875,0.6452414517633538,0.3158194421005027,0.5033373965765925,0.32290236629342045,0.03529411764705882,0.8305084745762712,0.9999999999999999,1.0,0.6285799585012877,0.47735950623576695,0.039916720787946884,0.021679165879366392,0.5833106003273636,0.7396612513401527,1.0,0.9282113996714846,1.0
big_box_sensor_50cm_7_16 10_filtered.csv,0.5559719020993844,0.36254548082158805,0.041857804005459846,0.8915988342468504,0.461655427640376,0.09090909090909091,0.06779661016949151,0.29668562139853355,0.5232371794871795,0.6842105263157894,0.5294117647058824,0.6514653428378605,0.6842105263157894,0.5294117647058822,0.0,1.0,0.5944055944055944,0.8693467336683417,0.5944055944055944,0.8693467336683417,0.5559719020993844,0.41153373816293404,0.3530396263708863,0.4977815223430214,0.4082958517690785,0.19770510398455007,0.5679412588344065,0.5618894622411085,0.8,0.8531073446327684,0.5624999999999999,1.0,0.28806778736931166,0.5824750682042107,0.017001497512498968,0.021504605103818308,0.644874015018928,0.7690897519148155,0.6210253590860371,1.0,1.0
big_box_sensor_50cm_7_15 9_filtered.csv,0.7318720672481774,0.3813157820383837,0.03279840701269212,0.9120918917563579,0.5253761982249321,0.11363636363636362,0.1016949152542373,0.26074960506716743,0.46794871794871795,0.631578947368421,0.47058823529411764,0.618198706826742,0.631578947368421,0.4705882352941177,0.0,1.0,0.5944055944055944,0.8944723618090452,0.5944055944055944,0.8944723618090452,0.7318720672481774,0.12285941431184295,0.1494240584085523,0.10378166437710709,0.4630357297620678,0.18903992162263697,0.7477947455098266,0.11684842297141271,0.788235294117647,0.8757062146892656,0.9374999999999999,0.965,0.5480931310665771,0.4119094734231895,0.0171943761269443,0.0442840138670203,0.641003464558843,0.7799149248824739,0.9458607655837195,0.941720479760869,1.0
big_box_sensor_50cm_7_15 8_filtered.csv,0.6789746198337174,0.28996434200915017,0.04789976196114779,0.8785495691485913,0.4263719425156965,0.09090909090909091,0.033898305084745756,0.5949873079489258,0.39743589743589747,0.631578947368421,0.4117647058823529,0.6271593803504071,0.631578947368421,0.411764705882353,0.0,1.0,0.5944055944055944,0.6381909547738693,0.5944055944055944,0.6381909547738693,0.6789746198337174,0.1601671829792941,0.7958533946340306,0.632704960649924,0.11466659360328836,0.01925857508573492,0.6880257539350783,0.19621341380797241,0.2588235294117647,0.6779661016949152,0.4732142857142857,0.705,0.24131736098424905,0.2364167456057367,0.054174655807044045,0.025086471607407273,0.6225147586403277,0.6038051031348185,0.5436835956342079,0.6956897468837694,1.0
big_box_sensor_50cm_7_15 7_filtered.csv,0.759294020755246,0.5042887733925149,0.021098369649302756,0.9405702380456309,0.6358840766514167,0.09090909090909091,0.13559322033898305,0.1809160645191909,0.33493589743589747,0.631578947368421,0.3529411764705882,0.6380260554319388,0.631578947368421,0.35294117647058826,0.0,1.0,0.5944055944055944,0.9195979899497487,0.5944055944055944,0.9195979899497487,0.759294020755246,0.06649039651272216,0.11611845869493076,0.0413375369664343,0.16521571274288457,0.16452099681263055,0.7730448606033935,0.07363786408454875,0.3058823529411765,0.8813559322033898,0.6071428571428571,1.0,0.5434310135465732,0.36974633613464075,0.03539683709366315,0.01622895931381902,0.2998043998008531,0.8557378134843392,0.6596962408119516,1.0,1.0
big_box_sensor_50cm_7_15 7_2_filtered.csv,0.733613996569307,0.5398658563864196,0.01934928261970551,0.9450577367896857,0.656197418230198,0.0681818181818182,0.23728813559322032,0.2122173488747196,0.35096153846153855,0.631578947368421,0.3529411764705882,0.6380260554319388,0.631578947368421,0.35294117647058826,0.0,1.0,0.5944055944055944,0.9095477386934674,0.5944055944055944,0.9095477386934674,0.733613996569307,0.08403979849219868,0.08756723989059076,0.15980302349184244,0.26564133841136134,0.028703602016032306,0.7447714637411579,0.08736081230253714,0.6235294117647059,0.8305084745762712,0.9732142857142857,0.985,0.5825063519471629,0.5656947394381344,0.04850987906839487,0.024762367729643582,0.6258176346467768,0.7396612513401527,0.9767974709644507,0.9639651111287502,1.0
big_box_sensor_50cm_7_15 7_1_filtered.csv,0.6243549490855521,0.25544912905572403,0.05294141003504461,0.8680004293822108,0.4004408756389817,0.11363636363636362,0.11864406779661016,0.26174881502475134,0.34775641025641035,0.631578947368421,0.3529411764705882,0.6380260554319388,0.631578947368421,0.35294117647058826,0.0,1.0,0.5944055944055944,0.8994974874371859,0.5944055944055944,0.8994974874371859,0.6243549490855521,0.1069656614527254,0.32623945973353446,0.22062840855510008,0.30444486992981407,0.039402305096713136,0.6356046849993595,0.14451065715381003,0.8352941176470589,0.7740112994350282,0.4374999999999999,0.97,0.18499516477325223,0.6837370144184091,0.03178387696818772,0.006731672693519658,0.671344809151858,0.6976537690895234,0.512746890253476,0.9699999999999999,1.0
big_box_sensor_50cm_7_15 6_filtered.csv,0.7569223558909837,0.4434947085245868,0.02571337154738427,0.9290327360192944,0.5875359386939437,0.0681818181818182,0.11864406779661016,0.0,0.28846153846153844,0.631578947368421,0.2941176470588235,0.6514653428378605,0.631578947368421,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.7569223558909837,0.0,0.18058087181225999,0.0,0.04251345928269254,0.0,0.773276096636783,0.0,0.24705882352941178,0.0,0.9999999999999999,0.0,0.6340290559644368,0.0,0.01808178125205111,0.0,0.5749427677677231,0.0,1.0,0.0,1.0
big_box_sensor_50cm_7_15 6_1_filtered.csv,0.10469047570025083,0.038354322649908075,0.20230279229371118,0.6340023435785139,0.1261116147771819,0.13636363636363638,0.06779661016949151,0.6483238409523024,0.3934294871794872,0.631578947368421,0.2941176470588235,0.6514653428378605,0.631578947368421,0.29411764705882354,0.0,1.0,0.5944055944055944,0.03015075376884422,0.5944055944055944,0.03015075376884422,0.10469047570025083,0.10820227040359841,0.025597376119033295,0.0601571931325124,0.12113227071422919,0.09192954552274457,0.09785826929326433,0.02600765532494636,0.8588235294117647,0.0,0.7232142857142857,0.365,0.0933058993117789,0.15391184445048411,0.07294446814672742,0.09620862656402122,0.6873016730868121,0.0,0.410191383359942,0.06229586402666199,1.0
big_box_sensor_50cm_7_15 5_filtered.csv,0.1565128641255278,0.06771479718538047,0.1535294932416258,0.6988494731622947,0.16812560607472476,0.09090909090909091,0.13559322033898305,0.3494179602318459,0.24038461538461545,0.631578947368421,0.23529411764705882,0.6684860670043111,0.631578947368421,0.23529411764705882,0.0,1.0,0.5944055944055944,0.035175879396984924,0.5944055944055944,0.035175879396984924,0.1565128641255278,0.07939567945648386,0.05491690000814774,0.2065984280449772,0.2567872362701447,0.12100447800835334,0.15715342323652443,0.06235818343380744,0.8941176470588235,0.0,0.9374999999999999,0.38,0.4981279689775983,0.17971331618657818,0.03188692266906352,0.03840247529106593,0.7177317875523986,0.0,0.9458607655837195,0.07273901725309598,1.0
big_box_sensor_50cm_7_15 5_2_filtered.csv,0.3310222784293142,0.09707112704680057,0.1309355961282769,0.7315043729537998,0.19475870504629098,0.04545454545454547,0.0,0.30597845334167145,0.23958333333333334,0.631578947368421,0.23529411764705882,0.6684860670043111,0.631578947368421,0.23529411764705882,0.0,1.0,0.5944055944055944,0.6231155778894473,0.5944055944055944,0.6231155778894473,0.3310222784293142,0.25147854310330336,0.3061745999390557,0.39472690824727674,0.38705855868302746,0.26759060681864505,0.3378689717758038,0.27674269728241774,0.8823529411764706,0.6440677966101694,0.8035714285714285,0.89,0.40865830986200974,0.30490137404127754,0.017191295457029337,0.06269669102334022,0.7138982840350341,0.5736148479780776,0.8298481204059758,0.6934089202597304,1.0
